2025-05-08 17:16:02,649 - INFO - 処理開始: /Volumes/T7/JPG書き出し [目標=200KB, 許容誤差=50KB, 品質モード=MSE]
2025-05-08 17:16:17,616 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0039_A_1_132_nt_rasha_tea_green_46Y_100_668376.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0039_A_1_132_nt_rasha_tea_green_46Y_100_668376.avif (品質=62, サイズ: 1.76 MB -> 169.1 KB, 圧縮率: 90.6%, 反復: 3)
2025-05-08 17:16:17,859 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0040_A_1_134_nt_rasha_cream_46Y_100_667360.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0040_A_1_134_nt_rasha_cream_46Y_100_667360.avif (品質=75, サイズ: 2.61 MB -> 152.4 KB, 圧縮率: 94.3%, 反復: 2)
2025-05-08 17:16:18,233 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0041_A_1_136_nt_rasha_butter_46Y_100_667691.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0041_A_1_136_nt_rasha_butter_46Y_100_667691.avif (品質=81, サイズ: 2.28 MB -> 183.6 KB, 圧縮率: 92.1%, 反復: 4)
2025-05-08 17:16:18,591 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0042_A_1_138_nt_rasha_buff_46Y_100_667535.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0042_A_1_138_nt_rasha_buff_46Y_100_667535.avif (品質=62, サイズ: 2.54 MB -> 196.9 KB, 圧縮率: 92.4%, 反復: 3)
2025-05-08 17:16:19,011 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0043_A_1_140_nt_rasha_peach_46Y_100_668137.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0043_A_1_140_nt_rasha_peach_46Y_100_668137.avif (品質=62, サイズ: 2.37 MB -> 214.6 KB, 圧縮率: 91.2%, 反復: 3)
2025-05-08 17:16:19,378 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0044_A_1_141_nt_rasha_pink_46Y_100_667493.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0044_A_1_141_nt_rasha_pink_46Y_100_667493.avif (品質=81, サイズ: 1.99 MB -> 206.1 KB, 圧縮率: 89.9%, 反復: 4)
2025-05-08 17:16:19,658 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0045_A_1_143_nt_rasha_shell_tint_46Y_100_668103.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0045_A_1_143_nt_rasha_shell_tint_46Y_100_668103.avif (品質=50, サイズ: 3.05 MB -> 186.0 KB, 圧縮率: 94.0%, 反復: 1)
2025-05-08 17:16:20,001 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0046_A_1_145_nt_rasha_rose_46Y_100_667824.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0046_A_1_145_nt_rasha_rose_46Y_100_667824.avif (品質=62, サイズ: 2.26 MB -> 193.1 KB, 圧縮率: 91.7%, 反復: 3)
2025-05-08 17:16:20,601 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0047_A_1_147_nt_rasha_sakura_46Y_100_667816.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0047_A_1_147_nt_rasha_sakura_46Y_100_667816.avif (品質=43, サイズ: 2.73 MB -> 205.0 KB, 圧縮率: 92.7%, 反復: 4)
2025-05-08 17:16:21,171 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0048_A_1_149_nt_rasha_lilac_haze_46Y_100_667949.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0048_A_1_149_nt_rasha_lilac_haze_46Y_100_667949.avif (品質=37, サイズ: 2.68 MB -> 217.5 KB, 圧縮率: 92.1%, 反復: 3)
2025-05-08 17:16:21,910 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0049_A_1_150_nt_rasha_lilac_46Y_100_667923.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0049_A_1_150_nt_rasha_lilac_46Y_100_667923.avif (品質=43, サイズ: 2.54 MB -> 196.0 KB, 圧縮率: 92.5%, 反復: 4)
2025-05-08 17:16:22,521 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0050_A_1_152_nt_rasha_pale_blue_46Y_100_667725.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0050_A_1_152_nt_rasha_pale_blue_46Y_100_667725.avif (品質=37, サイズ: 2.62 MB -> 239.4 KB, 圧縮率: 91.1%, 反復: 3)
2025-05-08 17:16:23,130 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0051_A_1_153_nt_rasha_lupin_blue_46Y_100_667915.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0051_A_1_153_nt_rasha_lupin_blue_46Y_100_667915.avif (品質=37, サイズ: 2.61 MB -> 233.7 KB, 圧縮率: 91.3%, 反復: 3)
2025-05-08 17:16:23,692 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0052_A_1_154_nt_rasha_wedge_wood_46Y_100_667899.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0052_A_1_154_nt_rasha_wedge_wood_46Y_100_667899.avif (品質=37, サイズ: 2.79 MB -> 188.1 KB, 圧縮率: 93.4%, 反復: 3)
2025-05-08 17:16:23,980 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0053_A_1_156_nt_rasha_pompadour_46Y_100_668111.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0053_A_1_156_nt_rasha_pompadour_46Y_100_668111.avif (品質=50, サイズ: 2.51 MB -> 178.1 KB, 圧縮率: 93.1%, 反復: 1)
2025-05-08 17:16:24,487 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0054_A_1_158_nt_rasha_denim_blue_46Y_100_667717.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0054_A_1_158_nt_rasha_denim_blue_46Y_100_667717.avif (品質=37, サイズ: 2.67 MB -> 162.6 KB, 圧縮率: 94.1%, 反復: 3)
2025-05-08 17:16:25,028 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0055_A_1_159_nt_rasha_blue_46Y_100_667659.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0055_A_1_159_nt_rasha_blue_46Y_100_667659.avif (品質=37, サイズ: 3.23 MB -> 171.8 KB, 圧縮率: 94.8%, 反復: 3)
2025-05-08 17:16:25,582 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0056_A_1_160_nt_rasha_eggshell_blue_46Y_100_668061.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0056_A_1_160_nt_rasha_eggshell_blue_46Y_100_668061.avif (品質=43, サイズ: 2.49 MB -> 186.9 KB, 圧縮率: 92.7%, 反復: 4)
